,Date,Number_Visits,Province,MIN_TEMPERATURE,MEAN_TEMPERATURE,MAX_TEMPERATURE,TOTAL_SNOW,TOTAL_RAIN,TOTAL_PRECIPITATION,HEATING_DEGREE_DAYS,COOLING_DEGREE_DAYS,is_holiday,holiday_name,British Columbia Day,Canada Day,Christmas Day,Family Day,Good Friday,Labour Day,New Year's Day,Remembrance Day,Thanksgiving Day,Victoria Day,normal day,is_weekend,Quarter,Population at end of quarter
0,2019-01-01,"5,038",BC,-2.4004807692307693,0.2689320388349514,2.9392344497607654,0.4263636363636363,3.916216216216216,3.610824742268041,17.73106796116505,0.0,1,New Year's Day,0,0,0,0,0,0,1,0,0,0,0,0,1,5061132
1,2019-01-02,"5,078",BC,-0.6953488372093023,1.77803738317757,4.254377880184332,2.447863247863248,25.56470588235294,19.691542288557216,16.22196261682243,0.0,0,normal day,0,0,0,0,0,0,0,0,0,0,1,0,1,5061132
2,2019-01-03,"4,794",BC,0.1327102803738317,2.677358490566038,5.23943661971831,1.843859649122807,21.59568965517241,24.276119402985078,15.322641509433964,0.0,0,normal day,0,0,0,0,0,0,0,0,0,0,1,0,1,5061132
3,2019-01-04,"4,833",BC,1.142512077294686,3.3773399014778325,5.616666666666666,0.5557692307692308,4.419047619047619,5.486387434554974,14.622660098522168,0.0,0,normal day,0,0,0,0,0,0,0,0,0,0,1,0,1,5061132
4,2019-01-05,"4,898",BC,0.0461538461538461,2.104878048780488,4.189855072463768,1.0261682242990653,6.614953271028037,4.9703125,15.895121951219512,0.0,0,normal day,0,0,0,0,0,0,0,0,0,0,1,1,1,5061132
5,2019-01-06,"4,896",BC,-1.3703883495145632,1.3230392156862745,4.123333333333333,1.082882882882883,2.3125,4.131979695431472,16.676960784313724,0.0,0,normal day,0,0,0,0,0,0,0,0,0,0,1,1,1,5061132
6,2019-01-07,"4,985",BC,-5.822897196261682,-2.2028169014084504,1.4453703703703704,0.6827586206896552,0.4573913043478261,0.9881443298969071,20.20281690140845,0.0,0,normal day,0,0,0,0,0,0,0,0,0,0,1,0,1,5061132
7,2019-01-08,"4,532",BC,-7.763255813953488,-4.1985981308411215,-0.5506976744186046,3.5084745762711864,6.525833333333334,7.239698492462312,22.19859813084112,0.0,0,normal day,0,0,0,0,0,0,0,0,0,0,1,0,1,5061132
8,2019-01-09,"4,460",BC,-3.290243902439024,-0.2458128078817734,2.8387254901960786,2.721238938053097,8.858620689655172,10.9171875,18.245812807881773,0.0,0,normal day,0,0,0,0,0,0,0,0,0,0,1,0,1,5061132
9,2019-01-10,"4,571",BC,0.1990654205607476,2.787264150943396,5.395774647887324,0.2407079646017699,6.727826086956521,6.699999999999999,15.212735849056603,0.0,0,normal day,0,0,0,0,0,0,0,0,0,0,1,0,1,5061132
10,2019-01-11,"4,607",BC,0.972596153846154,3.5082926829268293,6.109708737864077,0.0715596330275229,3.79,3.869430051813471,14.491707317073171,0.0,0,normal day,0,0,0,0,0,0,0,0,0,0,1,0,1,5061132
11,2019-01-12,"4,466",BC,0.1612440191387559,2.941346153846154,5.746411483253588,0.1962616822429906,1.7401869158878505,1.7098445595854923,15.058653846153844,0.0,0,normal day,0,0,0,0,0,0,0,0,0,0,1,1,1,5061132
12,2019-01-13,"4,590",BC,0.0681159420289855,2.7053658536585368,5.421531100478468,0.005607476635514,0.525,0.490625,15.294634146341464,0.0,0,normal day,0,0,0,0,0,0,0,0,0,0,1,1,1,5061132
13,2019-01-14,"4,943",BC,-1.6847926267281108,0.9387096774193548,3.5342465753424657,0.0169491525423728,0.1186440677966101,0.0965174129353233,17.061290322580646,0.0,0,normal day,0,0,0,0,0,0,0,0,0,0,1,0,1,5061132
14,2019-01-15,"4,462",BC,-3.154672897196262,-0.623943661971831,1.9257009345794396,0.0619469026548672,0.0132743362831858,0.0546391752577319,18.623943661971836,0.0,0,normal day,0,0,0,0,0,0,0,0,0,0,1,0,1,5061132
15,2019-01-16,"4,306",BC,-3.739069767441861,-0.9305164319248824,1.9291666666666667,0.1316239316239316,1.1440677966101696,0.79,18.93051643192488,0.0,0,normal day,0,0,0,0,0,0,0,0,0,0,1,0,1,5061132
16,2019-01-17,"4,409",BC,-2.555188679245284,0.20521327014218,2.999530516431925,1.4584070796460178,7.142608695652174,6.264646464646465,17.79478672985782,0.0,0,normal day,0,0,0,0,0,0,0,0,0,0,1,0,1,5061132
17,2019-01-18,"4,450",BC,-0.3726415094339622,2.0177884615384616,4.430143540669857,0.8801801801801802,7.841071428571429,7.719689119170985,15.98221153846154,0.0,0,normal day,0,0,0,0,0,0,0,0,0,0,1,0,1,5061132
18,2019-01-19,"4,451",BC,-0.0028571428571428,3.017307692307692,6.099043062200957,0.473394495412844,4.743119266055046,5.9,14.982692307692307,0.0,0,normal day,0,0,0,0,0,0,0,0,0,0,1,1,1,5061132
19,2019-01-20,"4,589",BC,-2.2681159420289854,0.9650485436893204,4.3,0.0363636363636363,1.863963963963964,1.3603092783505155,17.03495145631068,0.0,0,normal day,0,0,0,0,0,0,0,0,0,0,1,1,1,5061132
20,2019-01-21,"4,687",BC,-4.326388888888889,-0.4316279069767442,3.486111111111111,0.8655172413793104,3.677777777777778,3.053266331658292,18.431627906976747,0.0,0,normal day,0,0,0,0,0,0,0,0,0,0,1,0,1,5061132
21,2019-01-22,"4,272",BC,-2.0310185185185183,0.6451162790697674,3.347685185185185,2.463865546218487,13.895,13.134975369458129,17.354883720930232,0.0,0,normal day,0,0,0,0,0,0,0,0,0,0,1,0,1,5061132
22,2019-01-23,"4,368",BC,-1.8014634146341464,1.1504901960784313,4.118137254901961,0.1666666666666666,0.5504347826086956,2.260846560846561,16.84950980392157,0.0,0,normal day,0,0,0,0,0,0,0,0,0,0,1,0,1,5061132
23,2019-01-24,"4,384",BC,-1.7269767441860466,0.9352112676056338,3.5995327102803736,0.1076923076923076,0.647008547008547,0.5406091370558376,17.064788732394366,0.0,0,normal day,0,0,0,0,0,0,0,0,0,0,1,0,1,5061132
24,2019-01-25,"4,402",BC,-0.6599056603773585,2.1164251207729468,4.9408653846153845,0.2403669724770642,1.181651376146789,1.3921465968586386,15.883574879227051,0.0,0,normal day,0,0,0,0,0,0,0,0,0,0,1,0,1,5061132
25,2019-01-26,"4,470",BC,0.6473429951690821,3.148292682926829,5.626570048309179,0.0574074074074074,0.949074074074074,0.7512953367875648,14.85170731707317,0.0,0,normal day,0,0,0,0,0,0,0,0,0,0,1,1,1,5061132
26,2019-01-27,"4,702",BC,-0.9990291262135924,2.709756097560976,6.456190476190476,0.236697247706422,0.4651376146788991,0.3743589743589743,15.290243902439023,0.0,0,normal day,0,0,0,0,0,0,0,0,0,0,1,1,1,5061132
27,2019-01-28,"4,739",BC,-3.681651376146789,0.1263888888888888,3.973271889400922,0.0017857142857142,0.0017857142857142,0.0185929648241206,17.87361111111111,0.0,0,normal day,0,0,0,0,0,0,0,0,0,0,1,0,1,5061132
28,2019-01-29,"4,446",BC,-5.615813953488373,-1.4089201877934274,2.833023255813953,0.1071428571428571,0.0336283185840707,0.1269035532994923,19.408920187793427,0.0,0,normal day,0,0,0,0,0,0,0,0,0,0,1,0,1,5061132
29,2019-01-30,"4,371",BC,-3.730373831775701,-0.3145539906103287,3.115813953488372,0.4035087719298245,1.3295652173913044,1.2306532663316585,18.314553990610328,0.0,0,normal day,0,0,0,0,0,0,0,0,0,0,1,0,1,5061132
30,2019-01-31,"4,409",BC,-0.7881278538812785,1.7555555555555555,4.356221198156682,1.7330434782608697,9.882905982905983,8.903465346534654,16.244444444444444,0.0,0,normal day,0,0,0,0,0,0,0,0,0,0,1,0,1,5061132
31,2019-02-01,"4,582",BC,-1.0136150234741783,1.3314285714285716,3.7301886792452823,1.3963963963963963,6.800900900900901,9.710204081632654,16.66857142857143,0.0,0,normal day,0,0,0,0,0,0,0,0,0,0,1,0,1,5061132
32,2019-02-02,"4,407",BC,-5.83755868544601,-2.3823809523809523,1.2009478672985785,0.4775700934579439,0.2308411214953271,0.772872340425532,20.382380952380952,0.0,0,normal day,0,0,0,0,0,0,0,0,0,0,1,1,1,5061132
33,2019-02-03,"4,249",BC,-12.894258373205744,-9.387980769230769,-5.600467289719626,1.4912280701754386,0.1719298245614035,1.5873626373626373,27.38798076923077,0.0,0,normal day,0,0,0,0,0,0,0,0,0,0,1,1,1,5061132
34,2019-02-04,"4,566",BC,-14.550691244239632,-10.73148148148148,-6.84147465437788,0.0923076923076923,0.0341880341880341,0.2205405405405405,28.73148148148148,0.0,0,normal day,0,0,0,0,0,0,0,0,0,0,1,0,1,5061132
35,2019-02-05,"4,314",BC,-14.32935779816514,-9.541935483870969,-4.698630136986301,0.0440677966101694,0.0423728813559322,0.0747311827956989,27.54193548387097,0.0,0,normal day,0,0,0,0,0,0,0,0,0,0,1,0,1,5061132
36,2019-02-06,"4,313",BC,-12.834234234234234,-8.138009049773755,-3.355156950672646,0.3866666666666666,0.1833333333333333,0.4725388601036269,26.13800904977376,0.0,0,normal day,0,0,0,0,0,0,0,0,0,0,1,0,1,5061132
37,2019-02-07,"4,315",BC,-10.544239631336405,-6.536574074074075,-2.4463302752293576,1.2256410256410255,0.3982758620689655,1.2630208333333333,24.53657407407407,0.0,0,normal day,0,0,0,0,0,0,0,0,0,0,1,0,1,5061132
38,2019-02-08,"4,200",BC,-9.415207373271889,-6.011737089201878,-2.5413953488372094,1.6794642857142856,0.1803571428571428,1.4184782608695652,24.01173708920188,0.0,0,normal day,0,0,0,0,0,0,0,0,0,0,1,0,1,5061132
39,2019-02-09,"4,298",BC,-12.15962441314554,-8.320754716981131,-4.374766355140187,0.1189189189189189,0.0,0.2217877094972067,26.32075471698113,0.0,0,normal day,0,0,0,0,0,0,0,0,0,0,1,1,1,5061132
40,2019-02-10,"4,312",BC,-13.96338028169014,-9.534285714285714,-5.027570093457944,5.119642857142857,0.0107142857142857,3.608196721311475,27.534285714285712,0.0,0,normal day,0,0,0,0,0,0,0,0,0,0,1,1,1,5061132
41,2019-02-11,"4,357",BC,-13.198611111111113,-8.873611111111112,-4.555251141552511,5.655,0.0,4.087958115183246,26.87361111111111,0.0,0,normal day,0,0,0,0,0,0,0,0,0,0,1,0,1,5061132
42,2019-02-12,"4,066",BC,-10.245909090909093,-7.197706422018348,-4.070909090909091,6.117500000000001,0.0933333333333333,5.53,25.19770642201835,0.0,0,normal day,0,0,0,0,0,0,0,0,0,0,1,0,1,5061132
43,2019-02-13,"4,354",BC,-11.208294930875574,-6.665420560747664,-2.0101382488479262,0.2427350427350427,0.0172413793103448,0.5079787234042553,24.665420560747663,0.0,0,normal day,0,0,0,0,0,0,0,0,0,0,1,0,1,5061132
44,2019-02-14,"4,279",BC,-10.923502304147464,-6.133333333333333,-1.227853881278539,3.254166666666667,1.8241666666666667,3.815463917525773,24.133333333333333,0.0,0,normal day,0,0,0,0,0,0,0,0,0,0,1,0,1,5061132
45,2019-02-15,"4,315",BC,-5.523502304147465,-2.672169811320755,0.2088785046728972,0.9447368421052632,2.9556521739130432,3.768041237113402,20.672169811320757,0.0,0,normal day,0,0,0,0,0,0,0,0,0,0,1,0,1,5061132
46,2019-02-16,"4,657",BC,-4.871563981042654,-2.103809523809524,0.7616822429906542,0.3837837837837838,0.4900900900900901,0.7552631578947369,20.103809523809524,0.0,0,normal day,0,0,0,0,0,0,0,0,0,0,1,1,1,5061132
